Date,Open,High,Low,Close,Adj Close,Volume
2016-06-13,1.945800,1.949000,1.945800,1.947700,1.947700,0
2016-06-14,1.945800,1.948800,1.945800,1.948400,1.948400,0
2016-06-15,1.945800,1.948800,1.945800,1.948100,1.948100,0
2016-06-16,1.945800,1.948800,1.945800,1.948600,1.948600,0
2016-06-17,1.945800,1.948600,1.945800,1.947600,1.947600,0
2016-06-20,1.948300,1.948800,1.945800,1.945800,1.945800,0
2016-06-21,1.945800,1.949000,1.945800,1.948400,1.948400,0
2016-06-22,1.948700,1.948800,1.945800,1.948500,1.948500,0
2016-06-23,1.948600,1.949300,1.945800,1.948200,1.948200,0
2016-06-24,1.945800,1.951300,1.945800,1.948500,1.948500,0
2016-06-27,1.945800,1.948900,1.945800,1.945800,1.945800,0
2016-06-28,1.945800,1.948900,1.945800,1.948300,1.948300,0
2016-06-29,1.945800,1.948800,1.945800,1.948200,1.948200,0
2016-06-30,1.945800,1.948900,1.945800,1.948300,1.948300,0
2016-07-01,1.945800,1.948800,1.945800,1.945800,1.945800,0
2016-07-04,1.945800,1.948800,1.945800,1.947600,1.947600,0
2016-07-05,1.945800,1.948900,1.945800,1.948700,1.948700,0
2016-07-06,1.945800,1.949500,1.945800,1.948500,1.948500,0
2016-07-07,1.948600,1.956600,1.942300,1.948600,1.948600,0
2016-07-08,1.948300,1.950600,1.945800,1.948100,1.948100,0
2016-07-11,1.948400,1.948900,1.945800,1.948400,1.948400,0
2016-07-12,1.945800,1.948800,1.945800,1.948400,1.948400,0
2016-07-13,1.945800,1.948900,1.945800,1.948400,1.948400,0
2016-07-14,1.948300,1.949100,1.945800,1.948600,1.948600,0
2016-07-15,1.945800,1.949200,1.945800,1.948300,1.948300,0
2016-07-18,1.945800,1.948700,1.945800,1.948500,1.948500,0
2016-07-19,1.945800,1.948700,1.945800,1.949000,1.949000,0
2016-07-20,1.948300,1.948900,1.945800,1.949100,1.949100,0
2016-07-21,1.945800,1.948800,1.945800,1.948800,1.948800,0
2016-07-22,1.945800,1.948700,1.945800,1.948300,1.948300,0
2016-07-25,1.945800,1.949100,1.945800,1.948400,1.948400,0
2016-07-26,1.948500,1.948900,1.945800,1.948300,1.948300,0
2016-07-27,1.948700,1.948800,1.945800,1.947900,1.947900,0
2016-07-28,1.945800,1.948900,1.945800,1.948300,1.948300,0
2016-07-29,1.948300,1.948800,1.945800,1.948800,1.948800,0
2016-08-01,1.945800,1.948900,1.945800,1.948500,1.948500,0
2016-08-02,1.945800,1.948700,1.945800,1.948900,1.948900,0
2016-08-03,1.948700,1.948700,1.945800,1.945800,1.945800,0
2016-08-04,1.945800,1.949000,1.945800,1.948300,1.948300,0
2016-08-05,1.948100,1.949800,1.945800,1.948000,1.948000,0
2016-08-08,1.945800,1.948900,1.945800,1.948400,1.948400,0
2016-08-09,1.948300,1.949200,1.945800,1.948700,1.948700,0
2016-08-10,1.945800,1.949000,1.945800,1.948000,1.948000,0
2016-08-11,1.945800,1.949000,1.945800,1.948300,1.948300,0
2016-08-12,1.948700,1.948700,1.945800,1.948400,1.948400,0
2016-08-15,1.945800,1.948700,1.945800,1.948800,1.948800,0
2016-08-16,1.948700,1.948900,1.945800,1.948100,1.948100,0
2016-08-17,1.948600,1.949200,1.945800,1.948600,1.948600,0
2016-08-18,1.948400,1.949000,1.945800,1.948400,1.948400,0
2016-08-19,1.948700,1.948900,1.945800,1.948400,1.948400,0
2016-08-22,1.945800,1.948900,1.945800,1.948500,1.948500,0
2016-08-23,1.945800,1.948900,1.945800,1.948500,1.948500,0
2016-08-24,1.948600,1.948800,1.945800,1.948600,1.948600,0
2016-08-25,1.948400,1.948900,1.945800,1.948300,1.948300,0
2016-08-26,1.948500,1.948700,1.942400,1.948300,1.948300,0
2016-08-29,1.945800,1.948700,1.945800,1.945800,1.945800,0
2016-08-30,1.945800,1.948800,1.945800,1.948700,1.948700,0
2016-08-31,1.948200,1.948800,1.945800,1.945800,1.945800,0
2016-09-01,1.945800,1.950600,1.945800,1.948500,1.948500,0
2016-09-02,1.945800,1.949000,1.945800,1.948400,1.948400,0
2016-09-05,1.945800,1.948600,1.945800,1.948400,1.948400,0
2016-09-06,1.948300,1.948900,1.945800,1.948600,1.948600,0
2016-09-07,1.945800,1.948700,1.945800,1.948200,1.948200,0
2016-09-08,1.945800,1.948900,1.945800,1.948600,1.948600,0
2016-09-09,1.948000,1.948900,1.945800,1.948600,1.948600,0
2016-09-12,1.948200,1.949000,1.945800,1.945800,1.945800,0
2016-09-13,1.948700,1.948700,1.945800,1.948700,1.948700,0
2016-09-14,1.945800,1.949000,1.945800,1.948300,1.948300,0
2016-09-15,1.947800,1.948800,1.945800,1.948600,1.948600,0
2016-09-16,1.945800,1.948700,1.945800,1.948700,1.948700,0
2016-09-19,1.945800,1.948900,1.945800,1.945800,1.945800,0
2016-09-20,1.948700,1.948700,1.945800,1.948300,1.948300,0
2016-09-21,1.945800,1.949400,1.945800,1.948200,1.948200,0
2016-09-22,1.948200,1.949000,1.945800,1.948300,1.948300,0
2016-09-23,1.945800,1.948800,1.945800,1.948800,1.948800,0
2016-09-26,1.948400,1.948700,1.945800,1.945800,1.945800,0
2016-09-27,1.945800,1.948800,1.945800,1.948100,1.948100,0
2016-09-28,1.945800,1.948700,1.945800,1.948400,1.948400,0
2016-09-29,1.947900,1.948800,1.945800,1.948300,1.948300,0
2016-09-30,1.945800,1.948800,1.945800,1.945800,1.945800,0
2016-10-03,1.945800,1.948800,1.945800,1.948400,1.948400,0
2016-10-04,1.945800,1.948800,1.945800,1.948300,1.948300,0
2016-10-05,1.945800,1.948800,1.945800,1.948300,1.948300,0
2016-10-06,1.945800,1.948900,1.945800,1.948300,1.948300,0
2016-10-07,1.945800,1.948800,1.945800,1.948500,1.948500,0
2016-10-10,1.945800,1.948800,1.945800,1.948300,1.948300,0
2016-10-11,1.945800,1.948700,1.945800,1.948900,1.948900,0
2016-10-12,1.945800,1.948800,1.945800,1.948700,1.948700,0
2016-10-13,1.945800,1.948900,1.945800,1.948700,1.948700,0
2016-10-14,1.945800,1.948800,1.945800,1.948200,1.948200,0
2016-10-17,1.948400,1.948800,1.945800,1.948400,1.948400,0
2016-10-18,1.945800,1.948900,1.945800,1.948500,1.948500,0
2016-10-19,1.945800,1.948900,1.945800,1.948100,1.948100,0
2016-10-20,1.945800,1.948700,1.945800,1.948400,1.948400,0
2016-10-21,1.945800,1.948900,1.945800,1.948400,1.948400,0
2016-10-24,1.945800,1.948800,1.945800,1.945800,1.945800,0
2016-10-25,1.945800,1.948900,1.945800,1.948400,1.948400,0
2016-10-26,1.945800,1.948600,1.945800,1.948400,1.948400,0
2016-10-27,1.945800,1.948700,1.945800,1.948500,1.948500,0
2016-10-28,1.945800,1.949200,1.945800,1.948300,1.948300,0
2016-10-31,1.945800,1.948900,1.945800,1.948200,1.948200,0
2016-11-01,1.947900,1.948800,1.945800,1.948500,1.948500,0
2016-11-02,1.948300,1.948900,1.945800,1.948600,1.948600,0
2016-11-03,1.948200,1.948800,1.945800,1.948500,1.948500,0
2016-11-04,1.948200,1.948900,1.945800,1.948400,1.948400,0
2016-11-07,1.945800,1.948700,1.945800,1.949000,1.949000,0
2016-11-08,1.948300,1.948900,1.945800,1.948900,1.948900,0
2016-11-09,1.948500,1.950500,1.945800,1.949000,1.949000,0
2016-11-10,1.948200,1.948900,1.945800,1.948300,1.948300,0
2016-11-11,1.948700,1.949000,1.945800,1.948500,1.948500,0
2016-11-14,1.945800,1.949000,1.944600,1.945800,1.945800,0
2016-11-15,1.948600,1.949800,1.945500,1.948200,1.948200,0
2016-11-16,1.948400,1.949100,1.934400,1.948300,1.948300,0
2016-11-17,1.781800,1.950700,1.659500,1.782000,1.782000,0
2016-11-18,1.948200,1.948600,1.945800,1.948300,1.948300,0
2016-11-21,1.945800,1.948800,1.945800,1.949000,1.949000,0
2016-11-22,1.948300,1.949000,1.945800,1.948400,1.948400,0
2016-11-23,1.948300,1.949000,1.945800,1.948400,1.948400,0
2016-11-24,1.948400,1.952200,1.945800,1.948300,1.948300,0
2016-11-25,1.947900,1.949000,1.945800,1.948300,1.948300,0
2016-11-28,1.945800,1.948700,1.945800,1.949300,1.949300,0
2016-11-29,1.948300,1.948800,1.945800,1.948500,1.948500,0
2016-11-30,1.948400,1.948800,1.945800,1.948700,1.948700,0
2016-12-01,1.948400,1.948700,1.945800,1.948300,1.948300,0
2016-12-02,1.948200,1.952000,1.945800,1.948300,1.948300,0
2016-12-05,1.945800,1.948800,1.945800,1.945800,1.945800,0
2016-12-06,1.302100,1.949100,0.904100,1.302000,1.302000,0
2016-12-07,1.948200,1.949100,1.945800,1.948500,1.948500,0
2016-12-08,1.948100,1.948900,1.945800,1.948400,1.948400,0
2016-12-09,1.948400,1.949000,1.945800,1.948600,1.948600,0
2016-12-12,1.949700,1.954500,1.945800,1.945800,1.945800,0
2016-12-13,1.948300,1.954200,1.948000,1.948200,1.948200,0
2016-12-14,1.948500,1.953700,1.947800,1.948400,1.948400,0
2016-12-15,1.948300,1.954200,1.945400,1.948500,1.948500,0
2016-12-16,1.948600,1.954500,1.945800,1.948300,1.948300,0
2016-12-19,1.945800,1.953500,1.945800,1.945800,1.945800,0
2016-12-20,1.948300,1.953400,1.948200,1.948500,1.948500,0
2016-12-21,1.948500,1.954400,1.945800,1.948400,1.948400,0
2016-12-22,1.948300,1.955400,1.947900,1.948100,1.948100,0
2016-12-23,1.948200,1.954900,1.945800,1.948300,1.948300,0
2016-12-26,1.945800,1.954000,1.945800,1.945800,1.945800,0
2016-12-27,1.949900,1.952900,1.948300,1.945800,1.945800,0
2016-12-28,1.948600,1.953000,1.945800,1.948400,1.948400,0
2016-12-29,1.948200,1.955100,1.947700,1.948400,1.948400,0
2016-12-30,1.948600,1.958400,1.945800,1.948400,1.948400,0
2017-01-02,1.945800,1.948400,1.945800,1.946800,1.946800,0
2017-01-03,1.948300,1.953300,1.947500,1.948200,1.948200,0
2017-01-04,1.948400,1.954100,1.945800,1.948400,1.948400,0
2017-01-05,1.948700,1.957900,1.945800,1.948200,1.948200,0
2017-01-06,1.948500,1.954000,1.947900,1.948400,1.948400,0
2017-01-09,1.948500,1.954700,1.947900,1.945800,1.945800,0
2017-01-10,1.948600,1.954400,1.948100,1.948300,1.948300,0
2017-01-11,1.948500,1.953200,1.948200,1.948300,1.948300,0
2017-01-12,1.948200,1.954900,1.945800,1.948400,1.948400,0
2017-01-13,1.948600,1.954000,1.947500,1.948400,1.948400,0
2017-01-16,1.950200,1.953300,1.948300,1.945800,1.945800,0
2017-01-17,1.948200,1.955200,1.945800,1.948300,1.948300,0
2017-01-18,1.948200,1.953800,1.945800,1.948400,1.948400,0
2017-01-19,1.948800,1.954300,1.945800,1.948700,1.948700,0
2017-01-20,1.948400,1.954800,1.948200,1.948300,1.948300,0
2017-01-23,1.945800,1.954200,1.945800,1.948300,1.948300,0
2017-01-24,1.948000,1.954000,1.948000,1.948300,1.948300,0
2017-01-25,1.948600,1.954300,1.945800,1.948300,1.948300,0
2017-01-26,1.948300,1.953100,1.948100,1.948900,1.948900,0
2017-01-27,1.947900,1.955100,1.947900,1.948500,1.948500,0
2017-01-30,1.945800,1.954900,1.945800,1.948600,1.948600,0
2017-01-31,1.948300,1.957300,1.945800,1.948700,1.948700,0
2017-02-01,1.948400,1.953500,1.945800,1.948300,1.948300,0
2017-02-02,1.948200,1.953900,1.945800,1.948500,1.948500,0
2017-02-03,1.945800,1.955200,1.945800,1.948500,1.948500,0
2017-02-06,1.949400,1.953500,1.945800,1.949400,1.949400,0
2017-02-07,1.948500,1.953300,1.948000,1.948100,1.948100,0
2017-02-08,1.948400,1.956350,1.945800,1.948900,1.948900,0
2017-02-09,1.948400,1.953800,1.948200,1.948300,1.948300,0
2017-02-10,1.948400,1.953700,1.945800,1.948300,1.948300,0
2017-02-13,1.945800,1.952800,1.945800,1.945800,1.945800,0
2017-02-14,1.948300,1.954100,1.945800,1.948500,1.948500,0
2017-02-15,1.948400,1.955200,1.948300,1.948800,1.948800,0
2017-02-16,1.948300,1.954900,1.945800,1.948400,1.948400,0
2017-02-17,1.948400,1.953500,1.948200,1.948300,1.948300,0
2017-02-20,1.949400,1.953400,1.945800,1.949400,1.949400,0
2017-02-21,1.948700,1.953000,1.945800,1.948400,1.948400,0
2017-02-22,1.948200,1.955400,1.945800,1.948300,1.948300,0
2017-02-23,1.948600,1.953500,1.948100,1.948700,1.948700,0
2017-02-24,1.948500,1.953700,1.947700,1.948300,1.948300,0
2017-02-27,1.945800,1.953700,1.945800,1.947800,1.947800,0
2017-02-28,1.948400,1.954000,1.945800,1.948500,1.948500,0
2017-03-01,1.948300,1.954500,1.945800,1.948500,1.948500,0
2017-03-02,1.948300,1.954000,1.948100,1.948200,1.948200,0
2017-03-03,1.948300,1.954300,1.948100,1.948700,1.948700,0
2017-03-06,1.949400,1.954800,1.948400,1.945800,1.945800,0
2017-03-07,1.948600,1.953500,1.945800,1.948700,1.948700,0
2017-03-08,1.948700,1.952800,1.945800,1.948800,1.948800,0
2017-03-09,1.948300,1.955900,1.945800,1.948900,1.948900,0
2017-03-10,1.948300,1.956600,1.948200,1.948700,1.948700,0
2017-03-13,1.945600,1.957400,1.945600,1.945600,1.945600,0
2017-03-14,1.948500,1.956800,1.948000,1.948500,1.948500,0
2017-03-15,1.948500,1.953000,1.945800,1.948300,1.948300,0
2017-03-16,1.948900,1.953600,1.945800,1.948700,1.948700,0
2017-03-17,1.948400,1.953600,1.948300,1.948300,1.948300,0
2017-03-20,1.949800,1.952600,1.945800,1.949800,1.949800,0
2017-03-21,1.948400,1.954000,1.948100,1.948700,1.948700,0
2017-03-22,1.948400,1.953900,1.945800,1.948200,1.948200,0
2017-03-23,1.948500,1.953700,1.948100,1.948300,1.948300,0
2017-03-24,1.948400,1.953900,1.945800,1.948300,1.948300,0
2017-03-27,1.945800,1.953700,1.945800,1.949600,1.949600,0
2017-03-28,1.945800,1.953200,1.945800,1.948300,1.948300,0
2017-03-29,1.945800,1.953000,1.945800,1.948300,1.948300,0
2017-03-30,1.948800,1.954700,1.945800,1.948800,1.948800,0
2017-03-31,1.945800,1.953600,1.945800,1.948500,1.948500,0
2017-04-03,1.945800,1.953600,1.945800,1.948600,1.948600,0
2017-04-04,1.948200,1.953000,1.948200,1.948200,1.948200,0
2017-04-05,1.948600,1.953200,1.945800,1.948600,1.948600,0
2017-04-06,1.945800,1.954000,1.945800,1.948200,1.948200,0
2017-04-07,1.948400,1.954800,1.948300,1.948400,1.948400,0
2017-04-10,1.948900,1.953800,1.945800,1.948900,1.948900,0
2017-04-11,1.945800,1.953600,1.945800,1.948300,1.948300,0
2017-04-12,1.948300,1.953000,1.948100,1.948300,1.948300,0
2017-04-13,1.945800,1.953100,1.945800,1.948600,1.948600,0
2017-04-14,1.948300,1.954500,1.948300,1.948300,1.948300,0
2017-04-17,1.948300,1.957200,1.945800,1.948300,1.948300,0
2017-04-18,1.948300,1.954300,1.945800,1.948300,1.948300,0
2017-04-19,1.948600,1.953000,1.948200,1.948600,1.948600,0
2017-04-20,1.948400,1.954000,1.948100,1.948400,1.948400,0
2017-04-21,1.945800,1.953300,1.945800,1.948600,1.948600,0
2017-04-24,1.948600,1.953800,1.945800,1.948600,1.948600,0
2017-04-25,1.948300,1.955000,1.945800,1.948300,1.948300,0
2017-04-26,1.945800,1.952700,1.945800,1.948500,1.948500,0
2017-04-27,1.945800,1.955800,1.945800,1.948500,1.948500,0
2017-04-28,1.945800,1.956800,1.945800,1.948500,1.948500,0
2017-05-01,1.945800,1.956100,1.945800,1.948500,1.948500,0
2017-05-02,1.950500,1.953000,1.948100,1.950500,1.950500,0
2017-05-03,1.945800,1.953100,1.945800,1.948400,1.948400,0
2017-05-04,1.945800,1.954100,1.945800,1.948800,1.948800,0
2017-05-05,1.945800,1.954500,1.945800,1.948500,1.948500,0
2017-05-08,1.945800,1.953500,1.945800,1.948100,1.948100,0
2017-05-09,1.948300,1.953400,1.948100,1.948300,1.948300,0
2017-05-10,1.948300,1.952900,1.945800,1.948300,1.948300,0
2017-05-11,1.945800,1.953500,1.945800,1.948400,1.948400,0
2017-05-12,1.945800,1.956300,1.945800,1.948600,1.948600,0
2017-05-15,1.945800,1.953400,1.945800,1.945800,1.945800,0
2017-05-16,1.945800,1.955200,1.945800,1.948300,1.948300,0
2017-05-17,1.948600,1.954300,1.945800,1.948600,1.948600,0
2017-05-18,1.945800,1.953700,1.945800,1.948200,1.948200,0
2017-05-19,1.945800,1.954000,1.945800,1.948400,1.948400,0
2017-05-22,1.945800,1.956800,1.945800,1.948500,1.948500,0
2017-05-23,1.948300,1.953400,1.948100,1.948300,1.948300,0
2017-05-24,1.948300,1.953200,1.948200,1.948300,1.948300,0
2017-05-25,1.948300,1.953200,1.945800,1.948300,1.948300,0
2017-05-26,1.948400,1.953900,1.945800,1.948400,1.948400,0
2017-05-29,1.945800,1.952900,1.945800,1.948800,1.948800,0
2017-05-30,1.945800,1.955200,1.945800,1.948700,1.948700,0
2017-05-31,1.948300,1.954200,1.948100,1.948300,1.948300,0
2017-06-01,1.948400,1.953500,1.945800,1.948400,1.948400,0
2017-06-02,1.945800,1.958500,1.945800,1.948400,1.948400,0
2017-06-05,1.945800,1.948700,1.945800,1.948600,1.948600,0
2017-06-06,1.948300,1.948700,1.945800,1.948300,1.948300,0
2017-06-07,1.948600,1.948800,1.948100,1.948600,1.948600,0
2017-06-08,1.948600,1.948700,1.945800,1.948600,1.948600,0
2017-06-09,1.945800,1.948800,1.945800,1.948400,1.948400,0
2017-06-12,1.945800,1.949000,1.945800,1.945800,1.945800,0
2017-06-13,1.948700,1.948800,1.943700,1.948500,1.948500,0
2017-06-14,1.948800,1.948800,1.945800,1.948800,1.948800,0
2017-06-15,1.945800,1.948800,1.945800,1.948200,1.948200,0
2017-06-16,1.945800,1.948900,1.945800,1.948600,1.948600,0
2017-06-19,1.948400,1.948700,1.945800,1.948400,1.948400,0
2017-06-20,1.945800,1.953000,1.945800,1.948300,1.948300,0
2017-06-21,1.945800,1.953300,1.945800,1.948200,1.948200,0
2017-06-22,1.945800,1.952800,1.945800,1.948700,1.948700,0
2017-06-23,1.948600,1.953700,1.948100,1.948600,1.948600,0
2017-06-26,1.945800,1.955200,1.945800,1.945800,1.945800,0
2017-06-27,1.948400,1.957700,1.945800,1.948400,1.948400,0
2017-06-28,1.948400,1.956700,1.944800,1.948400,1.948400,0
2017-06-29,1.945800,1.953700,1.945800,1.948400,1.948400,0
2017-06-30,1.945800,1.953200,1.945800,1.948500,1.948500,0
2017-07-03,1.945800,1.953100,1.945800,1.945800,1.945800,0
2017-07-04,1.948500,1.952700,1.948200,1.948500,1.948500,0
2017-07-05,1.945800,1.953600,1.945800,1.948200,1.948200,0
2017-07-06,1.945800,1.953700,1.945800,1.948400,1.948400,0
2017-07-07,1.948700,1.954600,1.948100,1.948700,1.948700,0
2017-07-10,1.948300,1.952900,1.948200,1.948300,1.948300,0
2017-07-11,null,null,null,null,null,null
2017-07-12,1.945800,1.954000,1.945800,1.948300,1.948300,0
2017-07-13,1.945800,1.954300,1.945800,1.948700,1.948700,0
2017-07-14,1.945800,1.956600,1.945800,1.948500,1.948500,0
2017-07-17,1.948300,1.953700,1.948200,1.945800,1.945800,0
2017-07-18,1.945800,1.954900,1.945800,1.948700,1.948700,0
2017-07-19,1.945800,1.953000,1.945800,1.948300,1.948300,0
2017-07-20,1.948400,1.959700,1.945800,1.948400,1.948400,0
2017-07-21,1.948400,1.953400,1.948200,1.948400,1.948400,0
2017-07-24,1.945800,1.953000,1.945800,1.948700,1.948700,0
2017-07-25,1.945800,1.954400,1.945800,1.948400,1.948400,0
2017-07-26,1.948500,1.953400,1.948100,1.948500,1.948500,0
2017-07-27,1.948300,1.952900,1.945800,1.948300,1.948300,0
